alignment,cost,visited_states,queued_states,traversed_arcs,lp_solved,fitness,bwc,case_id,scene
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57302,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57303,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57304,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57305,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57306,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57307,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57308,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57309,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57310,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57311,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57312,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57313,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57314,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57315,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57316,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57317,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57318,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57319,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57320,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57321,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57322,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57323,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57324,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57325,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57326,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57327,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57328,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57329,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57330,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57331,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57332,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57333,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57334,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('ReviewRequestRemoved', '>>'), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",10007,22,59,63,21,0.9166666666666666,120003,tensorflow#57335,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57336,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57337,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57338,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57339,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57340,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57341,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57344,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57345,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57346,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57347,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57348,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57349,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57350,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57351,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57352,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57376,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57377,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('ReviewRequested', '>>'), ('ReviewComment', 'ReviewComment'), ('>>', None), ('>>', None), ('Revise', 'Revise'), ('>>', None), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",10007,16,55,55,16,0.9166666666666666,120003,tensorflow#57402,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57408,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57409,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57410,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57412,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('ReviewRequested', '>>'), ('ReviewRejected', 'ReviewRejected'), ('>>', None), ('>>', None), ('Revise', 'Revise'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",10008,21,68,68,14,0.9230769230769232,130003,tensorflow#57413,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('ReviewRequested', '>>'), ('ReviewRejected', 'ReviewRejected'), ('>>', None), ('>>', None), ('Revise', 'Revise'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",10008,21,68,68,15,0.9230769230769232,130003,tensorflow#57414,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('ReviewRequested', '>>'), ('ReviewRejected', 'ReviewRejected'), ('>>', None), ('>>', None), ('Revise', 'Revise'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",10008,21,68,68,15,0.9230769230769232,130003,tensorflow#57415,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('ReviewRequested', '>>'), ('ReviewRejected', 'ReviewRejected'), ('>>', None), ('>>', None), ('Revise', 'Revise'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",10008,21,68,68,15,0.9230769230769232,130003,tensorflow#57416,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('ReviewRequested', '>>'), ('ReviewRejected', 'ReviewRejected'), ('>>', None), ('>>', None), ('Revise', 'Revise'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",10008,21,68,68,18,0.9230769230769232,130003,tensorflow#57418,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57425,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57426,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57427,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57428,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",6,16,46,47,6,1.0,100003,tensorflow#57432,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('ReviewRequested', '>>'), ('ReviewRejected', 'ReviewRejected'), ('>>', None), ('>>', None), ('Revise', 'Revise'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",10008,21,68,68,17,0.9230769230769232,130003,tensorflow#57433,unfork_merge
"[('SubmitCommit', 'SubmitCommit'), ('OpenPR', 'OpenPR'), ('ReviewRequested', '>>'), ('ReviewRejected', 'ReviewRejected'), ('>>', None), ('>>', None), ('Revise', 'Revise'), ('>>', None), ('>>', None), ('ReviewRequested', 'ReviewRequested'), ('>>', None), ('>>', None), ('ReviewApproved', 'ReviewApproved'), ('>>', None), ('MergePR', 'MergePR'), ('DeleteBranch', 'DeleteBranch'), ('>>', None)]",10008,21,68,68,18,0.9230769230769232,130003,tensorflow#57434,unfork_merge
